horizon,size,mode,a,b,corr,agree_active,both_flat,redundant
long,3,all,all(macd+rsi+bb_reversion),all(macd+rsi+zscore),1.0,1.0,False,True
long,3,all,all(macd+stochastic+bb_reversion),all(macd+stochastic+zscore),0.9999999999999999,1.0,False,True
long,3,all,all(macd+bb_reversion+vwap_reversion),all(macd+zscore+vwap_reversion),0.9999999999999999,1.0,False,True
long,3,all,all(macd+bb_reversion+ou_reversion),all(macd+zscore+ou_reversion),1.0,1.0,False,True
long,3,all,all(macd+bb_reversion+obv_trend),all(macd+zscore+obv_trend),1.0,1.0,False,True
long,3,all,all(ma_ribbon+ichimoku+bb_breakout),all(ma_ribbon+ichimoku+keltner),0.9291348387929691,0.8670212765957447,False,True
long,3,all,all(ma_ribbon+ichimoku+bb_reversion),all(ma_ribbon+ichimoku+zscore),,,True,True
long,3,all,all(ma_ribbon+ts_momentum+bb_breakout),all(ma_ribbon+ts_momentum+keltner),0.9271557316188125,0.8107344632768362,False,True
long,3,all,all(ma_ribbon+ts_momentum+bb_reversion),all(ma_ribbon+ts_momentum+zscore),1.0,1.0,False,True
long,3,all,all(ma_ribbon+dual_momentum+bb_breakout),all(ma_ribbon+dual_momentum+keltner),0.9135269401917946,0.7898230088495575,False,True
long,3,all,all(ma_ribbon+dual_momentum+bb_reversion),all(ma_ribbon+dual_momentum+zscore),1.0,1.0,False,True
long,3,all,all(ma_ribbon+sma_regime+bb_breakout),all(ma_ribbon+sma_regime+keltner),0.9221802027407271,0.8059701492537313,False,True
long,3,all,all(ma_ribbon+sma_regime+bb_reversion),all(ma_ribbon+sma_regime+zscore),,,True,True
long,3,all,all(ma_ribbon+adx_trend+bb_breakout),all(ma_ribbon+adx_trend+keltner),0.997580763397175,0.9934640522875817,False,True
long,3,all,all(ma_ribbon+adx_trend+bb_reversion),all(ma_ribbon+adx_trend+zscore),,,True,True
long,3,all,all(ma_ribbon+hurst_switch+bb_breakout),all(ma_ribbon+hurst_switch+keltner),1.0,1.0,False,True
long,3,all,all(ma_ribbon+hurst_switch+bb_reversion),all(ma_ribbon+hurst_switch+zscore),1.0,1.0,False,True
long,3,all,all(ma_ribbon+vol_regime+bb_breakout),all(ma_ribbon+vol_regime+keltner),0.9241154238795927,0.7509881422924901,False,True
long,3,all,all(ma_ribbon+vol_regime+bb_reversion),all(ma_ribbon+vol_regime+zscore),,,True,True
long,3,all,all(ma_ribbon+breakout+bb_breakout),all(ma_ribbon+breakout+keltner),0.931412420784276,0.8899755501222494,False,True
long,3,all,all(ma_ribbon+breakout+bb_reversion),all(ma_ribbon+breakout+zscore),,,True,True
long,3,all,all(ma_ribbon+bb_breakout+rsi),all(ma_ribbon+keltner+rsi),,0.0,False,False
long,3,all,all(ma_ribbon+bb_breakout+stochastic),all(ma_ribbon+keltner+stochastic),,,True,True
long,3,all,all(ma_ribbon+bb_breakout+bb_reversion),all(ma_ribbon+bb_breakout+zscore),,,True,True
long,3,all,all(ma_ribbon+bb_breakout+bb_reversion),all(ma_ribbon+keltner+bb_reversion),,,True,True
long,3,all,all(ma_ribbon+bb_breakout+bb_reversion),all(ma_ribbon+keltner+zscore),,,True,True
long,3,all,all(ma_ribbon+bb_breakout+zscore),all(ma_ribbon+keltner+bb_reversion),,,True,True
long,3,all,all(ma_ribbon+bb_breakout+zscore),all(ma_ribbon+keltner+zscore),,,True,True
long,3,all,all(ma_ribbon+keltner+bb_reversion),all(ma_ribbon+keltner+zscore),,,True,True
long,3,all,all(ma_ribbon+bb_breakout+vwap_reversion),all(ma_ribbon+keltner+vwap_reversion),,,True,True
long,3,all,all(ma_ribbon+bb_breakout+ou_reversion),all(ma_ribbon+keltner+ou_reversion),,0.0,False,False
long,3,all,all(ma_ribbon+bb_breakout+obv_trend),all(ma_ribbon+keltner+obv_trend),0.8885269242987117,0.7881873727087576,False,True
long,3,all,all(ma_ribbon+rsi+bb_reversion),all(ma_ribbon+rsi+zscore),1.0,1.0,False,True
long,3,all,all(ma_ribbon+stochastic+bb_reversion),all(ma_ribbon+stochastic+zscore),0.9999999999999999,1.0,False,True
long,3,all,all(ma_ribbon+bb_reversion+vwap_reversion),all(ma_ribbon+zscore+vwap_reversion),1.0,1.0,False,True
long,3,all,all(ma_ribbon+bb_reversion+ou_reversion),all(ma_ribbon+zscore+ou_reversion),1.0,1.0,False,True
long,3,all,all(ma_ribbon+bb_reversion+obv_trend),all(ma_ribbon+zscore+obv_trend),1.0,1.0,False,True
long,3,all,all(ichimoku+ts_momentum+bb_breakout),all(ichimoku+ts_momentum+keltner),0.9221018485998834,0.8761904761904762,False,True
long,3,all,all(ichimoku+ts_momentum+bb_reversion),all(ichimoku+ts_momentum+zscore),,,True,True
long,3,all,all(ichimoku+dual_momentum+bb_breakout),all(ichimoku+dual_momentum+keltner),0.9197500049333974,0.8746268656716418,False,True
long,3,all,all(ichimoku+dual_momentum+bb_reversion),all(ichimoku+dual_momentum+zscore),,,True,True
long,3,all,all(ichimoku+sma_regime+bb_breakout),all(ichimoku+sma_regime+keltner),0.9130475338117098,0.8679245283018868,False,True
long,3,all,all(ichimoku+sma_regime+bb_reversion),all(ichimoku+sma_regime+zscore),,,True,True
long,3,all,all(ichimoku+adx_trend+bb_breakout),all(ichimoku+adx_trend+keltner),0.996086618818138,0.9928571428571429,False,True
long,3,all,all(ichimoku+adx_trend+bb_reversion),all(ichimoku+adx_trend+zscore),,,True,True
long,3,all,all(ichimoku+hurst_switch+bb_breakout),all(ichimoku+hurst_switch+keltner),0.9999999999999998,1.0,False,True
long,3,all,all(ichimoku+hurst_switch+bb_reversion),all(ichimoku+hurst_switch+zscore),,,True,True
